Material,Texto breve de material,Centro,Almacén,Lote,Clase de valoración,Unidad medida base,Cantidad,Clase de movimiento,Stock especial,Nº reserva,Nº pos.reserva traslado,Documento material,Fe.contabilización,Hora de entrada,Nombre del usuario,Carta de porte,Referencia,Orden,Grafo,Operación,Centro de coste,Elemento PEP,Elemento PEP,Indicador Debe/Haber
120500000129,"VBB 7/8""X30' 7/8"" GR D FS UHS",AR01,CD01,NUEVO,NUEVO,UN,"-120,000",261,,9276342,8,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
120500000138,"TROZO MANIOB 7/8""X2' 7/8"" API GR D FS",AR01,CD01,NUEVO,NUEVO,UN,"-3,000",261,,9276342,10,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
120500000179,"CUPLA FS 7/8"" UHS 2"" 4""",AR01,CD01,NUEVO,NUEVO,UN,"-120,000",261,,0,0,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
120500036600,"VBB 3/4""X25' API 11 B GR D FS UHS",AR02,KK01,NUEVO,NUEVO,UN,"144,000",101,,0,0,5002809898,12/9/2023,11:43:15 a. m.,XMMA08,0017R00045006,0183405276,,,,,,,S
120500036700,"VBB 7/8""X25' API 11 B GR D FS UHS D.E.",AR01,CD01,NUEVO,NUEVO,UN,"252,000",101,,0,0,5002809948,12/9/2023,11:41:30 a. m.,XMFB04,0017R00045005,0180331689,,,,,,,S
120500036700,"VBB 7/8""X25' API 11 B GR D FS UHS D.E.",AR02,KK01,NUEVO,NUEVO,UN,"504,000",101,,0,0,5002809898,12/9/2023,11:43:15 a. m.,XMMA08,0017R00045006,0183405276,,,,,,,S
120500036800,"VBB 1""X25' API 11 B GR D SH UHS",AR01,CD02,<5 AÑOS,USADO,UN,"-20,000",261,,9163378,1,4903696108,12/9/2023,8:18:34 p. m.,XWDA01,,0095R00419385,22811567,,,,,,H
120500036800,"VBB 1""X25' API 11 B GR D SH UHS",AR01,CD02,<5 AÑOS,USADO,UN,"-125,000",261,,9303581,2,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120500036800,"VBB 1""X25' API 11 B GR D SH UHS",AR01,CD02,<5 AÑOS,USADO,UN,"-2,000",261,,9252710,1,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120500036800,"VBB 1""X25' API 11 B GR D SH UHS",AR02,KK01,NUEVO,NUEVO,UN,"-3,000",261,,9293742,1,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120500136700,"VBB 7/8""X25' 1"" API GR D UHS",AR01,CD02,<5 AÑOS,USADO,UN,"-115,000",261,,9303581,1,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120501044600,"TROZO MANIOB 7/8""X6' API GR D FS UHS",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9276342,16,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
120501046200,"TROZO MANIOB 1""X2' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9303581,3,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120501046200,"TROZO MANIOB 1""X2' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9163378,2,4903696108,12/9/2023,8:18:34 p. m.,XWDA01,,0095R00419385,22811567,,,,,,H
120501046200,"TROZO MANIOB 1""X2' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9252710,2,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120501046200,"TROZO MANIOB 1""X2' API GR D SH UHS",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,2,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120501046400,"TROZO MANIOB 1""X4' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9163378,3,4903696108,12/9/2023,8:18:34 p. m.,XWDA01,,0095R00419385,22811567,,,,,,H
120501046400,"TROZO MANIOB 1""X4' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9303581,4,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120501046400,"TROZO MANIOB 1""X4' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9252710,3,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120501046400,"TROZO MANIOB 1""X4' API GR D SH UHS",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,3,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120501046600,"TROZO MANIOB 1""X6' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9303581,5,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120501046600,"TROZO MANIOB 1""X6' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,4,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120501046600,"TROZO MANIOB 1""X6' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9163378,4,4903696108,12/9/2023,8:18:34 p. m.,XWDA01,,0095R00419385,22811567,,,,,,H
120501046600,"TROZO MANIOB 1""X6' API GR D SH UHS",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,4,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120501046800,"TROZO MANIOB 1""X8' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,5,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120501046800,"TROZO MANIOB 1""X8' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9303581,6,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120501046800,"TROZO MANIOB 1""X8' API GR D SH UHS",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9163378,5,4903696108,12/9/2023,8:18:34 p. m.,XWDA01,,0095R00419385,22811567,,,,,,H
120501046800,"TROZO MANIOB 1""X8' API GR D SH UHS",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,5,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120501046800,"TROZO MANIOB 1""X8' API GR D SH UHS",AR02,KK01,NUEVO,NUEVO,UN,"10,000",101,,0,0,5002809899,12/9/2023,11:47:44 a. m.,XMMA08,0017R00045004,0183405294,,,,,,,S
120503105200,"CUPLA REDUC AC FS 3/4X7/8""",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9303581,8,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120503105200,"CUPLA REDUC AC FS 3/4X7/8""",AR02,KK01,NUEVO,NUEVO,UN,"48,000",101,,0,0,5002809899,12/9/2023,11:47:44 a. m.,XMMA08,0017R00045004,0183405294,,,,,,,S
120503105400,"CUPLA REDUC AC SH 1X3/4""",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9303581,9,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120503105600,"CUPLA REDUC AC SH 1X7/8""",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9276342,7,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
120503105600,"CUPLA REDUC AC SH 1X7/8""",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9303581,10,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120503124800,"CUPLA SH 1"" UHS D.E: 2""; L: 4""",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9252710,6,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120503124800,"CUPLA SH 1"" UHS D.E: 2""; L: 4""",AR01,CD01,NUEVO,NUEVO,UN,"-30,000",261,,9163378,6,4903696108,12/9/2023,8:18:34 p. m.,XWDA01,,0095R00419385,22811567,,,,,,H
120503124800,"CUPLA SH 1"" UHS D.E: 2""; L: 4""",AR01,CD01,NUEVO,NUEVO,UN,"-240,000",261,,9303581,7,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120600000001,VTGO BBEO  A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9276873,2,4903696044,12/9/2023,6:09:47 p. m.,XMOA01,,,,,,AR10CD1101,,,S
120600000001,VTGO BBEO  A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9308681,6,4903696087,12/9/2023,6:57:07 p. m.,XMOA01,,,,,,AR10CD5102,,,S
120600000001,VTGO BBEO  A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9299775,2,4903695565,12/9/2023,1:50:46 p. m.,XMOA01,,,,,,AR10CD8103,,,S
120600000001,VTGO BBEO  A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9313170,3,4903696085,12/9/2023,6:55:13 p. m.,XMOA01,,,,,,AR10CD5102,,,S
120600000001,VTGO BBEO  A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9293808,1,4903695656,12/9/2023,2:40:44 p. m.,XMOA01,,,,,,AR10CD3101,,,S
120600000002,VTGO  P/PCP A REPARAR;,AR01,CD03,USADO,USADO,UN,"1,000",202,,9267926,5,4903695659,12/9/2023,2:48:01 p. m.,XMOA01,,,,,,AR10CD8103,,,S
120600019100,"VTGO BBEO 1.1/2""X24' SAE4140 API 11B 11D",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,11,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120600038600,"VTGO BBEO 1.1/2""X26' SAE4140 API 11B 11D",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,17,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120601024800,"CUPLA P/VTGO SH 1"" CLASE T VAST. 1.1/2""",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,7,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120601024800,"CUPLA P/VTGO SH 1"" CLASE T VAST. 1.1/2""",AR02,KK01,NUEVO,NUEVO,UN,"-2,000",261,,9293742,6,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120602011800,GRAMPA  SEG DOBLE ROD BOSS;,AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,12,4903694950,12/9/2023,9:57:21 a. m.,XCAM03,,0096R00056424,22852714,,,,,,H
120656011200,"VTGO BBEO 1.1/4""X16' SAE 4140 GR.T",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9276342,12,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
120702048800,"PRENSAESTOPA T/HERCULES DOBLE ""T"" ESPEC",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,15,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120702095100,"EMPAQ JGO P/T-PRENSA HERCULES 1.1/2""",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,8,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120702095100,"EMPAQ JGO P/T-PRENSA HERCULES 1.1/2""",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9303581,11,4903694858,12/9/2023,9:34:12 a. m.,XMOA01,,0095R00419256,22854320,,,,,,H
120702095100,"EMPAQ JGO P/T-PRENSA HERCULES 1.1/2""",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,7,4903694770,12/9/2023,9:01:03 a. m.,XCAM03,,0096R00056419,22852714,,,,,,H
120702096300,"EMPAQ JGO CONICA 1.1/2"" BIVORT 400-009",AR01,CD01,NUEVO,NUEVO,UN,"456,000",101,,0,0,5002810345,12/9/2023,4:00:43 p. m.,XSXC02,0003R00005068,0180331515,,,,,,,S
120702096300,"EMPAQ JGO CONICA 1.1/2"" BIVORT 400-009",AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9293742,13,4903694950,12/9/2023,9:57:21 a. m.,XCAM03,,0096R00056424,22852714,,,,,,H
120703020400,RECIP PRENSAESTOPA,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,14,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
120800013000,"VALV RET 2"" 2000PSI NPT AC CARB WENLEN",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",281,,1613569,24,4903695123,12/9/2023,10:52:12 a. m.,XAAS05,,0095R00419280,,2000019857,0002,,,,H
120901080600,"RATIGAN 2.7/8X1.1/2"" INFHXMSUP EUE 8RD 3",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9252710,16,4903696150,12/9/2023,8:25:02 p. m.,XWDA01,,0095R00419387,22838467,,,,,,H
130200000001,BOMBA  TH A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9308681,3,4903696087,12/9/2023,6:57:07 p. m.,XMOA01,,,,,,AR10CD5102,,,S
130200000001,BOMBA  TH A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",581,,0,0,4903696042,12/9/2023,6:02:32 p. m.,XMOA01,,R0095,,2000043239,0006,,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9260297,3,4903695564,12/9/2023,1:48:49 p. m.,XMOA01,,,,,,AR10CD3102,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9308681,4,4903696087,12/9/2023,6:57:07 p. m.,XMOA01,,,,,,AR10CD5102,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9313170,2,4903696085,12/9/2023,6:55:13 p. m.,XMOA01,,,,,,AR10CD5102,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9292726,4,4903696045,12/9/2023,6:11:27 p. m.,XMOA01,,,,,,AR10CD1101,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9260290,3,4903695658,12/9/2023,2:45:12 p. m.,XMOA01,,,,,,AR10CD5102,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9307816,2,4903695762,12/9/2023,3:28:37 p. m.,XMOA01,,,,,,AR10CD9102,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9267926,3,4903695659,12/9/2023,2:48:01 p. m.,XMOA01,,,,,,AR10CD8103,,,S
130400000010,BARRIL INSERTABLE A INSPECCIONAR,AR01,CD03,USADO,USADO,UN,"1,000",202,,9303672,3,4903695617,12/9/2023,2:10:40 p. m.,XMOA01,,,,,,AR10CD2102,,,S
130400000084,"DESARENADOR D2707 + KIT + PACKER 4.1/2""",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,9261257,51,4903694891,12/9/2023,9:53:29 a. m.,XMOA01,,0095R00419265,,2000043634,0007,,,,H
130401028600,"NIPLE AC BHD 2.7/8X12"" EUE 8RD, PIN X",AR01,CD01,NUEVO,NUEVO,UN,"-3,000",281,,8633687,30,4903695071,12/9/2023,10:41:50 a. m.,XMOA01,,0095R00419278,,2000042248,0007,,,,H
130401028600,"NIPLE AC BHD 2.7/8X12"" EUE 8RD, PIN X",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,1613578,27,4903694890,12/9/2023,9:49:13 a. m.,XMOA01,,0095R00419262,,2000019866,0002,,,,H
130401028600,"NIPLE AC BHD 2.7/8X12"" EUE 8RD, PIN X",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,9023142,1,4903696011,12/9/2023,5:08:36 p. m.,XMOA01,,0095R00419375,,2000043193,0002,,,,H
130401028600,"NIPLE AC BHD 2.7/8X12"" EUE 8RD, PIN X",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9268618,25,4903696152,12/9/2023,8:30:33 p. m.,XWDA01,,0095R00419388,22844334,,,,,,H
130401028600,"NIPLE AC BHD 2.7/8X12"" EUE 8RD, PIN X",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9307742,15,4903696109,12/9/2023,8:23:31 p. m.,XWDA01,,0095R00419386,22856664,,,,,,H
130401028600,"NIPLE AC BHD 2.7/8X12"" EUE 8RD, PIN X",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9247436,15,4903695134,12/9/2023,11:01:35 a. m.,XMOA01,,0095R00419281,22837606,,,,,,H
130409061600,DESARENADOR D2711 DOWNHOLE SAND TRAP,AR01,CD02,REPARADO,REPARADO,UN,"-1,000",261,,9260834,15,4903695700,12/9/2023,2:50:03 p. m.,XMOA01,,0095R00419317,22841862,,,,,,H
140403085300,"ESTROBO 1.3/8"" SAE1025 11,963M 2 CASQ",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9308079,1,4903694839,12/9/2023,9:38:45 a. m.,XAAS05,,0095R00419257,22856952,,,,,,H
140403085400,"ESTROBO 1.3/8"" SH 14,827  AM083366",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9308213,1,4903694772,12/9/2023,9:03:39 a. m.,XAAS05,,0095R00419247,22856991,,,,,,H
140900000023,TECLADO 184.5000,AR01,CD10,NUEVO,NUEVO,UN,"2,000",311,,9315297,1,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,S
140900000023,TECLADO 184.5000,AR01,CD01,NUEVO,NUEVO,UN,"-2,000",311,,9315297,1,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,H
140900000023,TECLADO 184.5000,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9233559,1,4903695764,12/9/2023,3:33:27 p. m.,XEAS06,,0095R00419338,22834456,,,,,,H
140909010300,CABLE 510.5240 P/CELDA DE CARGA,AR01,CD01,NUEVO,NUEVO,UN,"-10,000",311,,9315297,2,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,H
140909010300,CABLE 510.5240 P/CELDA DE CARGA,AR01,CD10,NUEVO,NUEVO,UN,"10,000",311,,9315297,2,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,S
140909010300,CABLE 510.5240 P/CELDA DE CARGA,AR01,CD10,NUEVO,NUEVO,UN,"-1,000",261,,0,0,4903696180,12/9/2023,9:51:26 p. m.,UC4BATCH,,0095R00419389,22825806,,,,,,H
140909010600,TJTA ELECTRON 520.5001 POSICION Y CARGA,AR01,CD10,NUEVO,NUEVO,UN,"4,000",311,,9315297,5,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,S
140909010600,TJTA ELECTRON 520.5001 POSICION Y CARGA,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",311,,9315297,5,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,H
140909011000,SENS WELL MANAGER; 530.4051 KIT EFECTO,AR01,CD01,NUEVO,NUEVO,UN,"-3,000",311,,9315297,3,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,H
140909011000,SENS WELL MANAGER; 530.4051 KIT EFECTO,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9233559,2,4903695764,12/9/2023,3:33:27 p. m.,XEAS06,,0095R00419338,22834456,,,,,,H
140909011000,SENS WELL MANAGER; 530.4051 KIT EFECTO,AR01,CD10,NUEVO,NUEVO,UN,"3,000",311,,9315297,3,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,S
140909011100,"PANTALLA DISPLAY, PANT.D/OPER.*LUFKIN",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",311,,9315297,4,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,H
140909011100,"PANTALLA DISPLAY, PANT.D/OPER.*LUFKIN",AR01,CD10,NUEVO,NUEVO,UN,"1,000",311,,9315297,4,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,S
140909011100,"PANTALLA DISPLAY, PANT.D/OPER.*LUFKIN",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9233559,3,4903695764,12/9/2023,3:33:27 p. m.,XEAS06,,0095R00419338,22834456,,,,,,H
140909013010,PLACA LUFKIN SAM WELL MANAGER EXPANSION,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9233559,4,4903695764,12/9/2023,3:33:27 p. m.,XEAS06,,0095R00419338,22834456,,,,,,H
140909013010,PLACA LUFKIN SAM WELL MANAGER EXPANSION,AR01,CD01,NUEVO,NUEVO,UN,"-7,000",311,,9315297,6,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,H
140909013010,PLACA LUFKIN SAM WELL MANAGER EXPANSION,AR01,CD10,NUEVO,NUEVO,UN,"7,000",311,,9315297,6,4903695761,12/9/2023,3:27:45 p. m.,XEAS06,,0095R00419336,,,,,,,S
150308001100,"CARTA REG CIRC 0..150A 7D 8"" X100UN",AR02,KK01,NUEVO,NUEVO,UN,"-100,000",201,,9315748,1,4903695864,12/9/2023,4:00:31 p. m.,XCAM03,,0096R00056437,,,,AR10CK4132,,,H
150308001200,"CARTA REG CIRC 0..100A 7D 8"" X100UN",AR02,KK01,NUEVO,NUEVO,UN,"-200,000",201,,9315748,2,4903695864,12/9/2023,4:00:31 p. m.,XCAM03,,0096R00056437,,,,AR10CK4132,,,H
150600000008,CABLE POT PLANO 3X4AWG 450-SELF FLAT,AR01,CD01,NUEVO,NUEVO,M,"-2.500,000",281,,9261257,54,4903695055,12/9/2023,10:38:19 a. m.,XMFB03,,0095R00419277,,2000043634,0007,,,,H
150700000003,CBZAL DPM-80 D080E095C114PM,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9276342,18,4903694896,12/9/2023,10:06:58 a. m.,XMOA01,,0095R00419269,60108650,,,,,,H
150700000016,VARIAD VELO 74HP SENSIA-PMMVFD-75,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",281,,9284425,1,4903695652,12/9/2023,2:37:33 p. m.,XFLM01,,0095R00419315,,2000043720,0001,,,,H
160400000169,"PAQTE INYEC QUIM INHIBID HIDRAT 8,3L/H",AR01,CD09,NUEVO,NUEVO,UN,"-1,000",281,Q,7741616,3,4903694911,12/9/2023,9:51:41 a. m.,XMFB03,,0095R00419264,,2000039225,0003,,EARAD/0209.5.03.003.02,,H
160400000176,"BBA DOSIF DE 15/140,014151T-M020 A",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",201,,9308720,2,4903695028,12/9/2023,10:21:44 a. m.,XMFB03,,0095R00419272,,,,AR10CD1390,,,H
160905011610,MANIFOLD 5VIAS BRIDADAS 300,ARAA,MP01,NUEVO,NUEVO,UN,"3,000",101,,0,0,5002810393,12/9/2023,4:38:34 p. m.,XCRD04,,,,,,,,,S
170100000070,"EMPAQ JGO PTFE 3/4"" EPTA VC60ED15,",AR01,CD01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9308732,1,4903695240,12/9/2023,11:41:56 a. m.,XAAS05,,0095R00419291,22857108,,,,,,H
170100000416,OBTURAD VC80ED11 316 C/APORTE D/CO-CR,AR01,CD01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9308732,2,4903695240,12/9/2023,11:41:56 a. m.,XAAS05,,0095R00419291,22857108,,,,,,H
170100000420,ANILLO VC80ET26 RESPALDO VITON P/ EPTA,AR01,CD01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9308732,3,4903695240,12/9/2023,11:41:56 a. m.,XAAS05,,0095R00419291,22857108,,,,,,H
170100000421,SELLO VC80ET12 PTFE GRAFITADO OBTURADOR,AR01,CD01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9308732,4,4903695240,12/9/2023,11:41:56 a. m.,XAAS05,,0095R00419291,22857108,,,,,,H
170100000619,ORING 005816-C2M-000 BUNA N 90 P/MK1,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,8966154,9,4903695064,12/9/2023,10:32:40 a. m.,XAAS05,,0095R00419276,22754278,,,,,,H
170100000620,"ANILLO 021272-791-000 RESPALDO 2.1/2""",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,8966154,10,4903695064,12/9/2023,10:32:40 a. m.,XAAS05,,0095R00419276,22754278,,,,,,H
170100001797,ORING FKM VALV MARIP FISHER ALTA PERFOMA,AR67,CA01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9142973,6,4903695638,12/9/2023,2:27:31 p. m.,XAAL05,,9005R00057482,310154560,,,,,,H
170100001799,"ASIENTO V143490X012 4"" 316 P/VALV MARIP",AR67,CA01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9142973,7,4903695638,12/9/2023,2:27:31 p. m.,XAAL05,,9005R00057482,310154560,,,,,,H
170100001804,JTA V143494X012 GRAF P/VALV D/CONTROL,AR67,CA01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9142973,8,4903695638,12/9/2023,2:27:31 p. m.,XAAL05,,9005R00057482,310154560,,,,,,H
170100016801,"JAULA VC80ED04 416 P/, EPTA ME-ICR-T ,",AR01,CD01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9308732,5,4903695240,12/9/2023,11:41:56 a. m.,XAAS05,,0095R00419291,22857108,,,,,,H
170100016805,"JTA JGO VC80ED02, VC80ED05, VC80ED06,",AR01,CD01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9308732,6,4903695240,12/9/2023,11:41:56 a. m.,XAAS05,,0095R00419291,22857108,,,,,,H
170103002600,"DIAFRAG  VITON P/VALV DIAF VALAM 2"" PT",AR01,CD01,NUEVO,NUEVO,UN,"10,000",109,,0,0,5002809871,12/9/2023,9:38:22 a. m.,XMSM10,0013R00012780,0180330983,,,,,,,S
170109030900,EMPAQ JGO VALTEK 020752-925-000,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,8966154,11,4903695064,12/9/2023,10:32:40 a. m.,XAAS05,,0095R00419276,22754278,,,,,,H
170109031600,JTA 002717-925-000 ANILLO P/ASIENTO,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,8966154,7,4903695064,12/9/2023,10:32:40 a. m.,XAAS05,,0095R00419276,22754278,,,,,,H
170109031700,JTA 002716-925-000 P/BONETE P/MK1 VALTEK,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,8966154,5,4903695064,12/9/2023,10:32:40 a. m.,XAAS05,,0095R00419276,22754278,,,,,,H
